event_id,channel_idx,dist_deg,p_max_amp,s_max_amp,depth_km
ak0237eejw69_TERRA.h5,4420,3.155130014749756,1.3587339171500963,0.6435838094007403,31.4
ak0237eejw69_TERRA.h5,4440,3.1568140417757027,1.500850331184366,0.24449108544292655,31.4
ak0237eejw69_TERRA.h5,4460,3.1584981059039428,2.3617174646107375,0.33814390004210587,31.4
ak0237eejw69_TERRA.h5,4480,3.1601822070032517,0.8227215056608083,0.19479327397338067,31.4
ak0237eejw69_TERRA.h5,4500,3.1618379851572467,0.8376861050688216,1.0747678843075605,31.4
ak0237eejw69_TERRA.h5,4520,3.1634372503099617,0.8569024928055459,0.5249675403923701,31.4
ak0237eejw69_TERRA.h5,4540,3.165036640535451,0.9736584330648986,0.21254956736596342,31.4
ak0237eejw69_TERRA.h5,4560,3.1666361556397606,1.1574426452060316,0.8652850259740992,31.4
ak0237eejw69_TERRA.h5,4580,3.168235795798915,1.251831955232026,0.26216173903977336,31.4
ak0237eejw69_TERRA.h5,4600,3.1698355603811206,0.9384522697905142,0.25183922565460226,31.4
ak0237eejw69_TERRA.h5,4620,3.171435449262326,1.2369835463740824,0.36841631759596183,31.4
ak0237eejw69_TERRA.h5,4640,3.1730354626194788,1.154950463798738,0.31780462488699723,31.4
ak0237eejw69_TERRA.h5,4660,3.1746356001914475,0.8714124394937024,0.25131167675631777,31.4
ak0237eejw69_TERRA.h5,4680,3.176235861485813,1.2929893262902867,0.7027606383629244,31.4
ak0237eejw69_TERRA.h5,4700,3.177835554570589,0.6599103996986864,0.28131495927985856,31.4
ak0237eejw69_TERRA.h5,4720,3.1794104074443754,1.466355608760732,0.3332452181881335,31.4
ak0237eejw69_TERRA.h5,4740,3.180985409484295,0.9288012725844403,0.5080417758856395,31.4
ak0237eejw69_TERRA.h5,4760,3.1825605605337217,0.8626352993032187,0.3120120485349094,31.4
ak0237eejw69_TERRA.h5,4780,3.1841358595605667,0.8088988755303027,0.41482122571352437,31.4
ak0237eejw69_TERRA.h5,4800,3.185711307378259,1.2113177206841104,0.2047810059737123,31.4
ak0237eejw69_TERRA.h5,4820,3.1872869031624864,1.3115592336573285,0.8627157258572818,31.4
ak0237eejw69_TERRA.h5,4840,3.1888626465515517,0.9849789519423848,0.30960420678912914,31.4
ak0237eejw69_TERRA.h5,4860,3.1904385378288906,0.7589352389485765,0.3731921254164202,31.4
ak0237eejw69_TERRA.h5,4880,3.1920145766333965,1.0832016649770557,1.4408753533542271,31.4
ak0237eejw69_TERRA.h5,4900,3.1935907625118665,0.9015089054156173,0.46600183115802246,31.4
ak0237eejw69_TERRA.h5,4920,3.1949542605696846,0.741836248191305,0.21438670504504534,31.4
ak0237eejw69_TERRA.h5,4940,3.1962892706802766,1.0360652185119577,0.5367719288489452,31.4
ak0237eejw69_TERRA.h5,4960,3.1976246473344543,0.7525673758395341,0.4410667679996532,31.4
ak0237eejw69_TERRA.h5,4980,3.1989603901406434,0.7877836506823765,0.3596021971035943,31.4
ak0237eejw69_TERRA.h5,5000,3.2002964981324076,1.0996396324568227,0.5062162229392004,31.4
ak0237eejw69_TERRA.h5,5020,3.2016329713569416,1.4170716206359422,1.1624359767279229,31.4
ak0237eejw69_TERRA.h5,5040,3.2029698093555536,1.0736046994566264,1.2752363349520435,31.4
ak0237eejw69_TERRA.h5,5060,3.2043070111638365,0.9286804729387353,0.33400006824381095,31.4
ak0237eejw69_TERRA.h5,5080,3.2056445771984716,1.3871591626691635,1.290492850356213,31.4
ak0237eejw69_TERRA.h5,5100,3.2069825058302888,1.0168399457934951,0.3810122618031346,31.4
ak0237eejw69_TERRA.h5,5120,3.2083207977061137,1.4210127266907677,1.4884731458061917,31.4
ak0237eejw69_TERRA.h5,5140,3.209659452072022,1.0366492683009816,0.2794981309663008,31.4
ak0237eejw69_TERRA.h5,5160,3.210998467967085,1.256307953399587,1.3991574304159236,31.4
ak0237eejw69_TERRA.h5,5180,3.2123378454432308,1.636952423101954,1.6793772377859442,31.4
ak0237eejw69_TERRA.h5,5200,3.213677583610318,1.15841648044324,0.41644133917418846,31.4
ak0237eejw69_TERRA.h5,5220,3.2150176828189876,1.2375265476899195,1.2688147467857789,31.4
ak0237eejw69_TERRA.h5,5240,3.2163581417438913,0.9620232357903326,0.4122281977092975,31.4
ak0237eejw69_TERRA.h5,5260,3.2176989604392694,0.863513245994813,0.6890457634316964,31.4
ak0237eejw69_TERRA.h5,5280,3.219040138384484,1.2795425796077153,0.698316908068548,31.4
ak0237eejw69_TERRA.h5,5300,3.220381675198595,0.9768827642379031,0.8050906151041937,31.4
ak0237eejw69_TERRA.h5,5320,3.2217235699261337,1.2608771243662045,0.6395393633253519,31.4
ak0237eejw69_TERRA.h5,5340,3.2230658226236497,1.120748658446622,0.899027035875716,31.4
ak0237eejw69_TERRA.h5,5360,3.224408433139179,1.381146634655943,1.0644642192908695,31.4
ak0237eejw69_TERRA.h5,5380,3.225751400292125,0.9630723842235042,0.3749119078893313,31.4
ak0237eejw69_TERRA.h5,5400,3.227094723635401,1.1271307713069396,1.6940210496935535,31.4
ak0237eejw69_TERRA.h5,5420,3.2283824684588764,1.052109312818468,1.4281960468372532,31.4
ak0237eejw69_TERRA.h5,5440,3.2296495911148586,0.7129806682077765,0.7588634942596001,31.4
ak0237eejw69_TERRA.h5,5460,3.2309171311234977,1.4584615898430646,1.220767678493571,31.4
ak0237eejw69_TERRA.h5,5480,3.2321640418648885,1.0563291275258562,1.1955407282695791,31.4
ak0237eejw69_TERRA.h5,5500,3.2331809055920635,0.7990347311935331,0.4686832933162937,31.4
